1069;16;15
1070;16;15
1071;16;15
1072;17;15
1073;18;15
1074;21;15
1075;21;15
1076;22;15
1077;23;15
1078;23;15
1079;25;15
1080;25;15
1081;26;15
1082;28;15
1083;30;15
1084;29;"7	"
1085;1;"8	"
1086;1;"8	"
1087;1;"8	"
1088;2;"8	"
1089;4;"8	"
1090;4;"8	"
1091;4;"8	"
1092;5;"8	"
1093;5;"8	"
1094;6;"8	"
1095;6;"8	"
1096;6;"8	"
1097;6;"8	"
1098;20;"3	"
1099;21;"3	"
1100;21;"3	"
1101;23;"3	"
1102;24;"3	"
1103;24;"3	"
1104;25;"3	"
1105;25;"3	"
1106;26;"3	"
1107;26;"3	"
1108;27;"3	"
1109;28;"3	"
1110;28;"3	"
1111;29;"3	"
1112;29;"3	"
1113;30;"3	"
1114;30;"3	"
1115;30;"3	"
1116;31;"3	"
1117;31;"3	"
1118;2;"4	"
1119;4;"4	"
1120;5;"4	"
1121;5;"4	"
1122;6;"4	"
1123;6;"4	"
1124;7;"4	"
1125;7;"4	"
1126;8;"4	"
1127;8;"4	"
1128;8;"4	"
1129;9;"4	"
1130;9;"4	"
1131;9;"4	"
1132;10;"4	"
1133;10;"4	"
1134;10;"4	"
1135;11;"4	"
1136;11;"4	"
1137;11;"4	"
1138;12;"4	"
1139;12;"4	"
1140;12;"4	"
1141;12;"4	"
1142;13;"4	"
1143;14;"4	"
1144;14;"4	"
1145;15;"4	"
1146;15;"4	"
1147;16;"4	"
1148;17;"4	"
1149;19;"4	"
1150;2;10
1151;3;10
1152;3;10
1153;4;10
1154;4;10
1155;5;10
1156;5;10
1157;5;10
1158;6;10
1159;6;10
1160;6;10
1161;6;10
1162;6;10
1163;7;10
1164;7;10
1165;8;10
1166;8;10
1167;9;10
1168;9;10
1169;9;10
1170;10;10
1171;10;10
1172;10;10
1173;11;10
1174;12;10
1175;12;10
1176;13;10
1177;15;10
1178;15;10
1179;15;10
1180;16;10
1181;17;10
1182;17;10
1183;19;10
1184;20;10
1185;20;10
1186;20;10
1187;20;10
1188;21;10
1189;22;10
1190;23;10
1191;23;10
1192;23;10
1193;25;10
1194;25;10
1195;28;10
1196;28;10
1197;29;10
1198;30;10
1199;30;10
1200;2;11
1201;2;11
1202;3;11
1203;7;12
1204;8;12
1205;8;12
1206;9;12
1207;9;12
1208;9;12
1209;10;12
1210;10;12
1211;14;12
1212;15;12
1213;15;12
1214;16;12
1215;16;12
1216;16;12
1217;17;12
1218;18;12
1219;19;12
1220;19;12
1221;20;12
1222;21;12
1223;21;12
1224;21;12
1225;22;12
1226;22;12
1227;23;12
1228;23;12
1229;23;12
1230;24;12
1231;24;12
1232;25;12
1233;25;12
1234;26;12
1235;26;12
1236;29;12
1237;29;12
1238;31;12
1239;2;13
1240;3;13
1241;3;13
1242;4;13
1243;4;13
1244;6;13
1245;7;13
1246;7;13
1247;7;13
1248;8;13
1249;8;13
1250;11;14
1251;11;14
1252;13;14
1253;14;14
1254;15;14
1255;15;14
1256;16;14
1257;16;14
1258;17;14
1259;17;14
1260;18;14
1261;19;14
1262;21;14
1263;21;14
1264;22;14
1265;22;14
1266;23;14
1267;23;14
1268;23;14
1269;23;14
1270;24;14
1271;25;14
1272;25;14
1273;26;14
1274;28;14
1275;28;14
1276;28;14
1277;4;15
1278;4;15
1279;4;15
1280;6;15
1281;7;15
1282;8;15
1283;8;15
1284;8;15
1285;8;15
1286;10;15
1287;12;15
1288;12;15
1289;14;15
1290;15;15
1291;15;15
1292;15;15
1293;30;"8	"
1294;31;"8	"
1295;31;"8	"
1296;31;"8	"
1297;31;"8	"
1298;31;"8	"
1299;1;"9	"
1300;1;"9	"
1301;1;"9	"
1302;2;"9	"
1303;3;"9	"
1304;4;"9	"
1305;4;"9	"
1306;4;"9	"
1307;5;"9	"
1308;6;"9	"
1309;6;"9	"
1310;7;"9	"
1311;7;"9	"
1312;8;"9	"
1313;9;"9	"
1314;10;"9	"
1315;10;"9	"
1316;10;"9	"
1317;11;"9	"
1318;11;"9	"
1319;13;"9	"
1320;15;"9	"
1321;15;"9	"
1322;15;"9	"
1323;16;"9	"
1324;16;"9	"
1325;16;"9	"
1326;18;"9	"
1327;18;"9	"
1328;19;"9	"
1329;20;"9	"
1330;21;"9	"
1331;21;"9	"
1332;22;"9	"
1333;22;"9	"
1334;23;"9	"
1335;23;"9	"
1336;24;"9	"
1337;24;"9	"
1338;25;"9	"
1339;25;"9	"
1340;25;"9	"
1341;26;"9	"
1342;27;"9	"
1343;28;"9	"
1344;30;"9	"
1345;30;"9	"
1346;9;11
1347;9;11
1348;9;11
1349;9;11
1350;11;11
1351;13;11
1352;14;11
1353;14;11
1354;14;11
1355;15;11
1356;16;11
1357;16;11
1358;18;11
1359;19;11
1360;20;11
1361;21;11
1362;21;11
1363;22;11
1364;22;11
1365;23;11
1366;24;11
1367;24;11
1368;26;11
1369;26;11
1370;27;11
1371;28;11
1372;29;11
1373;29;11
1374;2;12
1375;2;12
1376;2;12
1377;2;12
1378;3;12
1379;4;12
1380;5;12
1381;5;12
1382;6;12
1383;9;13
1384;10;13
1385;10;13
1386;12;13
1387;13;13
1388;14;13
1389;16;13
1390;16;13
1391;17;13
1392;17;13
1393;17;13
1394;19;13
1395;20;13
1396;20;13
1397;20;13
1398;21;13
1399;21;13
1400;23;13
1401;23;13
1402;23;13
1403;25;13
1404;25;13
1405;25;13
1406;26;13
1407;28;13
1408;30;13
1409;30;13
1410;31;13
1411;31;13
1412;1;14
1413;1;14
1414;1;14
1415;2;14
1416;3;14
1417;3;14
1418;4;14
1419;4;14
1420;5;14
1421;5;14
1422;6;14
1423;8;14
1424;10;14
1425;10;14
1426;20;"4	"
1427;20;"4	"
1428;20;"4	"
1429;20;"4	"
1430;21;"4	"
1431;22;"4	"
1432;22;"4	"
1433;23;"4	"
1434;25;"4	"
1435;26;"4	"
1436;26;"4	"
1437;26;"4	"
1438;26;"4	"
1439;27;"4	"
1440;27;"4	"
1441;28;"4	"
1442;30;"4	"
1443;2;"5	"
1444;2;"5	"
1445;2;"5	"
1446;3;"5	"
1447;3;"5	"
1448;3;"5	"
1449;3;"5	"
1450;4;"5	"
1451;6;"5	"
1452;6;"5	"
1453;7;"5	"
1454;9;"5	"
1455;11;"5	"
1456;11;"5	"
1457;12;"5	"
1458;12;"5	"
1459;12;"5	"
1460;12;"5	"
1461;15;"5	"
1462;17;"5	"
1463;17;"5	"
1464;17;"5	"
1465;17;"5	"
1466;18;"5	"
1467;18;"5	"
1468;19;"5	"
1469;19;"5	"
1470;21;"5	"
1471;21;"5	"
1472;16;15
1473;16;15
1474;17;15
1475;17;15
1476;17;15
1477;17;15
1478;17;15
1479;18;15
1480;18;15
1481;19;15
1482;19;15
1483;20;15
1484;21;15
1485;22;15
1486;22;15
1487;22;15
1488;22;15
1489;23;15
1490;24;15
1491;25;15
1492;25;15
1493;26;15
1494;26;15
1495;26;15
1496;28;15
1497;29;15
1498;29;15
1499;30;15
1500;25;"6	"
1501;25;"6	"
1502;25;"6	"
1503;26;"6	"
1504;27;"6	"
1505;27;"6	"
1506;29;"6	"
1507;29;"6	"
1508;30;"6	"
1509;30;"6	"
1510;1;"7	"
1511;1;"7	"
1512;3;"7	"
1513;3;"7	"
1514;4;"7	"
1515;4;"7	"
1516;5;"7	"
1517;7;"7	"
1518;7;"7	"
1519;8;"7	"
1520;8;"7	"
1521;8;"7	"
1522;9;"7	"
1523;9;"7	"
1524;10;"7	"
1525;11;"7	"
1526;11;"7	"
1527;12;"7	"
1528;12;"7	"
1529;12;"7	"
1530;13;"7	"
1531;13;"7	"
1532;13;"7	"
1533;14;"7	"
1534;14;"7	"
1535;15;"7	"
1536;15;"7	"
1537;15;"7	"
1538;15;"7	"
1539;16;"7	"
1540;16;"7	"
1541;16;"7	"
1542;18;"7	"
1543;18;"7	"
1544;19;"7	"
1545;19;"7	"
1546;20;"7	"
1547;21;"7	"
1548;21;"7	"
1549;21;"7	"
1550;23;"7	"
1551;23;"7	"
1552;24;"7	"
1553;25;"7	"
1554;25;"7	"
1555;26;"7	"
1556;26;"7	"
1557;27;"7	"
1558;23;"5	"
1559;24;"5	"
1560;24;"5	"
1561;24;"5	"
1562;25;"5	"
1563;25;"5	"
1564;25;"5	"
1565;30;"5	"
1566;30;"5	"
1567;1;"6	"
1568;3;"6	"
1569;3;"6	"
1570;4;"6	"
1571;5;"6	"
1572;6;"6	"
1573;6;"6	"
1574;9;"6	"
1575;10;"6	"
1576;11;"6	"
1577;11;"6	"
1578;12;"6	"
1579;12;"6	"
1580;12;"6	"
1581;12;"6	"
1582;13;"6	"
1583;13;"6	"
1584;14;"6	"
1585;14;"6	"
1586;14;"6	"
1587;15;"6	"
1588;15;"6	"
1589;16;"6	"
1590;19;"6	"
1591;19;"6	"
1592;19;"6	"
1593;19;"6	"
1594;20;"6	"
1595;20;"6	"
1596;20;"6	"
1597;21;"6	"
1598;22;"6	"
1599;7;"8	"
1600;8;"8	"
1601;9;"8	"
1602;10;"8	"
1603;10;"8	"
1604;10;"8	"
1605;12;"8	"
1606;12;"8	"
1607;14;"8	"
1608;14;"8	"
1609;15;"8	"
1610;15;"8	"
1611;18;"8	"
1612;18;"8	"
1613;19;"8	"
1614;20;"8	"
1615;20;"8	"
1616;21;"8	"
1617;21;"8	"
1618;22;"8	"
1619;22;"8	"
1620;23;"8	"
1621;25;"8	"
1622;26;"8	"
1623;26;"8	"
1624;27;"8	"
1625;27;"8	"
1626;28;"8	"
1627;29;"8	"
1628;28;"7	"
1629;28;"7	"
1630;28;"7	"
1631;29;"7	"
1632;29;"7	"
1633;1;"8	"
1634;2;"8	"
1635;2;"8	"
1636;3;"8	"
1637;4;"8	"
1638;5;"8	"
1639;6;"8	"
1640;2;10
1641;3;10
1642;3;10
1643;4;10
1644;5;10
1645;5;10
1646;6;10
1647;6;10
1648;6;10
1649;7;10
1650;7;10
1651;9;10
1652;11;10
1653;11;10
1654;11;10
1655;12;10
1656;13;10
1657;14;10
1658;14;10
1659;15;10
1660;16;10
1661;17;10
1662;19;10
1663;19;10
1664;20;10
1665;20;10
1666;20;10
1667;20;10
1668;21;10
1669;23;10
1670;25;10
